year,world_gtco2,region,emissions_gtco2,pct_share,population,emissions_per_capita
2012,35.00002034314161,Rest of World,14.69336644379709,41.98102258153777,3787655744,3.8792771669053487
2013,35.30165584461887,China,9.956328870459307,28.203574682962014,1363240000,7.303430702194262
2013,35.30165584461887,India,1.9950981112364767,5.651570906526174,1295829511,1.53963009354282
2013,35.30165584461887,United States,5.480156536706715,15.523794580140269,316726282,17.302500133874947
2013,35.30165584461887,European Union,3.175109731909482,8.994223233847181,442425741,7.176593578693881
2013,35.30165584461887,Rest of World,14.694962594306888,41.626836596524356,3847670798,3.8191839597985506
2014,35.450094746040755,China,9.990257301420854,28.181186462235384,1371860000,7.282271734302957
2014,35.450094746040755,India,2.148343713570936,6.0601917398567,1312277191,1.6371112203312963
2014,35.450094746040755,United States,5.528681067176277,15.595673599134027,319257560,17.317306651019564
2014,35.450094746040755,European Union,3.0384102985547354,8.570951136580758,442920819,6.859940125223004
2014,35.450094746040755,Rest of World,14.744402365317955,41.59199706219314,3907752460,3.7731157529149004
2015,35.40489697074173,China,9.863456795781795,27.859018496601927,1379860000,7.148157636123806
2015,35.40489697074173,India,2.234219516899492,6.310481622770515,1328024498,1.6823631794927116
2015,35.40489697074173,United States,5.376473124678936,15.185676515658278,321815121,16.7067138050326
2015,35.40489697074173,European Union,3.094753598116276,8.74103263363187,443793218,6.973413456075563
2015,35.40489697074173,Rest of World,14.83599393526523,41.9037907313374,3968184628,3.738735801399115
2016,35.41665607605177,China,9.76271369159694,27.565317489694756,1387790000,7.034719728198747
2016,35.41665607605177,India,2.3546579778063594,6.648448043062272,1343944296,1.7520502782850156
2016,35.41665607605177,United States,5.252932175086567,14.831812929506135,324353340,16.195091979279656
2016,35.41665607605177,European Union,3.0932822891852387,8.733976134118633,444676652,6.956250739211824
2016,35.41665607605177,Rest of World,14.953069942376668,42.22044540361821,4028115697,3.7121748894931677
2017,35.98989787626001,China,10.006342971143296,27.803199124229174,1396215000,7.166763694089589
2017,35.98989787626001,India,2.426606901535501,6.742466760752222,1359657400,1.7847193723474024
2017,35.98989787626001,United States,5.212162345481302,14.482292679467138,326608609,15.958435270398223
2017,35.98989787626001,European Union,3.117226044927285,8.66139174844255,445321060,6.999952000759374
2017,35.98989787626001,Rest of World,15.227559613172623,42.31064968710891,4086721341,3.7261066616904484
2018,36.730426557362776,China,10.332992388773533,28.131969479407637,1402760000,7.366186937732422
2018,36.730426557362776,India,2.593057866598569,7.059699844620451,1374659064,1.8863279881582107
2018,36.730426557362776,United States,5.377797353125854,14.641260277027332,328529577,16.36929436379439
2018,36.730426557362776,European Union,3.0498679294358904,8.303382822611221,446329890,6.833214619428446
2018,36.730426557362776,Rest of World,15.376711019428928,41.863687576333355,4144955205,3.709741181492196
2019,37.10427785781189,China,10.71398481906079,28.87533577696374,1407745000,7.610742584104927
2019,37.10427785781189,India,2.6128880378309773,7.042012912483791,1389030312,1.8810878461455616
2019,37.10427785781189,United States,5.262145074316446,14.182044168819635,330226227,15.934970163095027
2019,37.10427785781189,European Union,2.9047077976459987,7.828498397886068,446910453,6.499529778610927
2019,37.10427785781189,Rest of World,15.610552128957673,42.07210874384676,4204096629,3.7131763388299786
2020,35.126526123731026,China,10.905692963763483,31.046887259357366,1411100000,7.728504686955909
2020,35.126526123731026,India,2.421552261202166,6.893799439979908,1402617695,1.7264520972709998
2020,35.126526123731026,United States,4.714628031895343,13.421845403352314,331577720,14.218772093297893
2020,35.126526123731026,European Union,2.6273917329417573,7.479793827852295,446870959,5.879531171193779
2020,35.126526123731026,Rest of World,14.457261133928274,41.15767406945811,4262582050,3.3916675302304795
2021,36.991736275664024,China,11.44791286273868,30.94721690657701,1412360000,8.105520449983489
2021,36.991736275664024,India,2.6742219105183915,7.229241392158438,1414203896,1.8909733724269076
2021,36.991736275664024,United States,5.032212819231027,13.603613471210865,332099760,15.15271441096804
2021,36.991736275664024,European Union,2.801144050312871,7.572350833814948,446227358,6.277392006773531
2021,36.991736275664024,Rest of World,15.036244632863056,40.64757739623874,4315623840,3.484141618993155
2022,37.29383639277446,China,11.350537666704273,30.43542516560028,1412175000,8.037628244873527
2022,37.29383639277446,India,2.831166260914098,7.591512525277838,1425423212,1.9861934596544917
2022,37.29383639277446,United States,5.078871323198887,13.61852738803482,334017321,15.20541302467032
2022,37.29383639277446,European Union,2.7400777974279276,7.34726716921729,447202673,6.1271498648397555
2022,37.29383639277446,Rest of World,15.293183344529274,41.00726775186977,4370727011,3.4990021811108885
