year,country,emissions_gtco2,world_gtco2,pct_share
2017,Japan,1.1874844621682037,35.98989787626001,3.299493836439873
2018,China,10.332992388773533,36.730426557362776,28.131969479407637
2018,United States,5.377797353125854,36.730426557362776,14.641260277027332
2018,India,2.593057866598569,36.730426557362776,7.059699844620451
2018,Russia,1.712494427663644,36.730426557362776,4.662331990588786
2018,Japan,1.1424809391920507,36.730426557362776,3.1104483292831118
2019,China,10.71398481906079,37.10427785781189,28.87533577696374
2019,United States,5.262145074316446,37.10427785781189,14.182044168819635
2019,India,2.6128880378309773,37.10427785781189,7.042012912483791
2019,Russia,1.7050309169014943,37.10427785781189,4.595240806020752
2019,Japan,1.105477982303447,37.10427785781189,2.9793814787065074
2020,China,10.905692963763483,35.126526123731026,31.046887259357366
2020,United States,4.714628031895343,35.126526123731026,13.421845403352314
2020,India,2.421552261202166,35.126526123731026,6.893799439979908
2020,Russia,1.6329293118830563,35.126526123731026,4.648707094265921
2020,Japan,1.0404834162918815,35.126526123731026,2.962101668200387
2021,China,11.44791286273868,36.991736275664024,30.94721690657701
2021,United States,5.032212819231027,36.991736275664024,13.603613471210865
2021,India,2.6742219105183915,36.991736275664024,7.229241392158438
2021,Russia,1.7119933153431643,36.991736275664024,4.628042605476304
2021,Japan,1.061905265205068,36.991736275664024,2.8706553736534666
2022,China,11.350537666704273,37.29383639277446,30.43542516560028
2022,United States,5.078871323198887,37.29383639277446,13.61852738803482
2022,India,2.831166260914098,37.29383639277446,7.591512525277838
2022,Russia,1.8021899236768197,37.29383639277446,4.832406901495356
2022,Japan,1.0326867792191061,37.29383639277446,2.769054833466222
2023,China,11.902503160173499,37.7915687110248,31.495128585919808
2023,United States,4.911391016665274,37.7915687110248,12.995996684394026
2023,India,3.062324489737139,37.7915687110248,8.10319495640248
2023,Russia,1.8159247042913387,37.7915687110248,4.805105387862837
2023,Japan,0.9887847240602985,37.7915687110248,2.6164161948954603
